case:concept:name	CLUS_KME	CLUS_AGG	CLUS_ACT
1302_TRT4	0.4211	0.7647	0.5
13030_TRT18	0.1316	0.0	0.1667
13030_TRT22	0.1316	0.7059	0.5
13030_TRT24	0.0	0.0	0.4167
13030_TRT8	0.3947	0.2941	0.3333
13031_TRT11	0.8158	0.2941	0.1667
13031_TRT20	0.5	0.2941	0.25
13031_TRT22	0.1316	0.7059	0.9167
13032_TRT18	0.1316	0.0	0.0
13032_TRT22	0.1316	0.7059	0.9167
13032_TRT24	0.0263	0.0	0.1667
13032_TRT6	0.0	0.0	0.25
13033_TRT18	0.1316	0.0	0.0
13033_TRT20	0.8158	0.1765	0.0833
13033_TRT21	0.0789	0.2941	0.5
13033_TRT22	0.1316	0.7059	0.5
13033_TRT6	0.0	0.0588	0.0833
13034_TRT18	0.1316	0.0	0.0
13034_TRT20	0.0789	0.1765	0.0833
13034_TRT21	0.1316	0.2941	0.3333
13034_TRT22	0.1316	0.1176	0.6667
13034_TRT24	0.0263	0.2941	0.4167
13035_TRT18	0.1316	0.0588	0.1667
13035_TRT20	0.2632	0.1765	0.1667
13035_TRT24	0.0263	0.0	0.25
13036_TRT18	0.1316	0.0588	0.1667
13036_TRT20	0.7105	0.3529	0.0833
13036_TRT22	0.1316	0.7059	0.9167
13036_TRT24	0.0789	0.3529	0.0833
13037_TRT18	0.1316	0.0588	0.1667
13037_TRT20	0.0789	0.1765	0.4167
13037_TRT21	0.3158	0.2941	0.5
13037_TRT22	0.1316	0.7059	0.9167
13037_TRT6	0.3947	0.4706	0.3333
13038_TRT18	0.1316	0.0588	0.1667
13038_TRT20	0.1316	0.0588	0.25
13038_TRT22	0.1316	0.7059	0.9167
13039_TRT22	0.1316	0.7059	0.9167
13039_TRT24	0.3684	0.3529	0.1667
1303_TRT12	0.8421	0.8824	0.25
1303_TRT15	0.0263	0.0	0.8333
1303_TRT20	0.8684	0.5882	0.4167
1303_TRT22	0.1316	0.7059	0.9167
13040_TRT18	0.0	0.0588	0.25
13040_TRT22	0.2895	0.7059	0.9167
13040_TRT24	0.0263	0.1765	0.4167
13041_TRT22	0.1316	0.7059	0.9167
13041_TRT24	0.0	0.0588	0.0833
13041_TRT8	0.7105	0.5882	0.6667
13042_TRT11	0.5526	0.4706	0.4167
13042_TRT18	0.0263	0.0	0.0833
13042_TRT20	0.4211	0.1765	0.3333
13042_TRT22	0.2895	0.7059	0.9167
13042_TRT24	0.3684	0.3529	0.0833
13042_TRT6	0.3947	0.3529	0.3333
13043_TRT20	0.1316	0.0	0.0
13043_TRT22	0.1316	0.7059	0.6667
13043_TRT24	0.2368	0.3529	0.4167
13043_TRT5	1.0	0.5882	0.4167
13044_TRT20	0.0263	0.0	0.25
13044_TRT21	0.1316	0.0588	0.1667
13044_TRT24	0.1842	0.3529	0.0833
13045_TRT18	0.0263	0.0	0.0
13045_TRT6	0.3947	0.1765	0.25
13045_TRT8	0.7105	0.5882	0.6667
13046_TRT20	0.5	0.1765	0.5
13046_TRT22	0.1316	0.7059	0.9167
13047_TRT20	0.1316	0.2941	0.75
13047_TRT21	0.1316	0.2941	0.5
13047_TRT22	0.1316	0.7059	0.9167
13047_TRT24	0.2368	0.1765	0.0
13047_TRT6	0.3947	0.4706	0.3333
13047_TRT8	0.7105	0.5882	0.4167
13048_TRT11	0.2368	0.4706	0.0833
13048_TRT21	0.1316	0.0588	0.1667
13048_TRT24	0.0263	0.1765	0.4167
13048_TRT8	0.7105	0.5882	0.6667
13049_TRT24	0.2368	0.1765	0.25
1304_TRT12	0.8421	0.8824	1.0
1304_TRT15	0.0	0.0	0.25
1304_TRT20	0.8684	0.5882	0.9167
1304_TRT8	0.7105	0.5882	0.6667
13050_TRT21	0.1316	0.0588	0.1667
13051_TRT18	0.0263	0.0588	0.1667
13051_TRT21	0.1316	0.0588	0.1667
13051_TRT22	0.1316	0.7059	0.9167
13051_TRT24	0.1842	0.3529	0.0833
13051_TRT8	0.7105	0.5882	0.6667
13052_TRT18	0.0263	0.2941	0.5
13052_TRT22	0.1316	0.7059	0.9167
13052_TRT24	0.0	0.1765	0.0833
13053_TRT20	0.1316	0.0	0.25
13054_TRT20	0.0263	0.0	0.25
13054_TRT21	0.1316	0.0	0.5
13054_TRT24	0.0	0.0588	0.25
13054_TRT8	0.7105	0.5882	0.6667
13055_TRT22	0.1316	0.7059	0.6667
13055_TRT5	0.5263	0.5882	0.8333
13055_TRT8	0.5	0.4706	0.0833
13056_TRT11	0.1316	0.0588	0.1667
13056_TRT22	0.1316	0.7059	0.9167
13056_TRT24	0.1842	0.1765	0.0833
13056_TRT6	0.3947	0.4706	0.25
13056_TRT8	0.3158	0.2941	0.5
13057_TRT20	0.0789	0.2941	0.5
13057_TRT21	0.0263	0.0588	0.0833
13057_TRT22	0.1316	0.7059	0.9167
13057_TRT24	0.0263	0.0	0.0833
13057_TRT8	0.3947	0.2941	0.1667
13058_TRT21	0.2895	0.3529	0.4167
13058_TRT22	0.1316	0.7059	0.9167
13058_TRT24	0.3684	0.3529	0.4167
13058_TRT8	0.3947	0.2941	0.4167
13059_TRT20	0.2895	0.0	0.5
13059_TRT21	0.1316	0.1765	0.1667
13059_TRT22	0.5	0.2941	0.25
13059_TRT6	0.8158	0.2941	0.3333
13059_TRT8	0.7105	0.5882	0.6667
1305_TRT10	0.0263	0.0	0.5
1305_TRT11	0.1842	0.4706	0.1667
1305_TRT15	0.7105	0.1765	0.4167
1305_TRT21	0.7105	0.8235	0.9167
1305_TRT8	0.7105	0.5882	0.6667
13060_TRT20	0.2895	0.4706	0.5
13060_TRT22	0.1316	0.7059	0.9167
13060_TRT8	0.7105	0.5882	0.6667
13061_TRT11	0.3947	0.4706	0.1667
13061_TRT20	0.2632	0.1765	0.1667
13061_TRT21	0.7105	0.1765	0.3333
13061_TRT6	0.3947	0.2941	0.3333
13062_TRT20	0.3421	0.3529	0.0833
13062_TRT21	0.1316	0.1765	0.1667
13062_TRT22	0.1316	0.7059	0.9167
13062_TRT24	0.0263	0.0	0.0833
13063_TRT21	0.3158	0.1765	0.0833
13063_TRT22	0.1316	0.7059	0.9167
13063_TRT8	0.1316	0.2941	0.3333
13064_TRT11	0.1579	0.4706	0.25
13064_TRT21	0.0789	0.8235	0.9167
13064_TRT24	0.1842	0.1765	0.0833
13064_TRT6	0.0263	0.1765	0.5
13065_TRT11	0.0263	0.2941	0.1667
13065_TRT20	0.7105	0.4706	0.5
13065_TRT21	0.7105	0.8235	0.9167
13065_TRT22	0.1316	0.7059	0.6667
13065_TRT24	0.0	0.1765	0.0833
13065_TRT5	0.2895	0.5882	0.8333
13065_TRT8	0.1316	0.2941	0.5
13066_TRT21	0.1316	0.2941	0.5
13066_TRT8	0.1316	0.1176	0.9167
13067_TRT22	0.8158	0.7059	0.9167
13067_TRT8	0.1316	0.1176	0.6667
13068_TRT22	0.8158	0.7059	0.25
13069_TRT20	0.1316	0.1176	0.1667
13069_TRT21	0.0789	0.1765	0.5
13069_TRT24	0.5526	0.4706	0.5
13069_TRT6	0.1316	0.0	0.0
13069_TRT8	0.1316	0.1176	0.9167
1306_TRT10	0.0263	0.1765	0.25
1306_TRT11	0.7105	0.4706	0.1667
13070_TRT6	0.0263	0.1765	0.0833
13070_TRT8	0.1316	0.1176	0.9167
13071_TRT8	0.1316	0.1176	0.9167
13072_TRT6	0.0263	0.0588	0.3333
13072_TRT8	0.1316	0.1176	0.9167
13073_TRT21	0.1316	0.2941	0.0833
13073_TRT8	0.1316	0.1176	0.9167
13074_TRT6	0.4211	0.4706	0.5
13074_TRT8	0.1316	0.1176	0.9167
13075_TRT8	0.3947	0.4706	0.4167
13076_TRT11	0.5526	0.4706	0.1667
13076_TRT21	0.0263	0.2941	0.5
13077_TRT22	0.1316	0.1176	0.6667
13078_TRT22	0.1316	0.7059	0.6667
13078_TRT8	0.1316	0.1176	0.9167
13079_TRT21	0.5263	0.2941	0.25
1307_TRT10	0.0	0.1765	0.5
1307_TRT11	0.0789	0.4706	0.1667
1307_TRT12	0.7105	0.8824	0.8333
1307_TRT14	0.4737	0.3529	0.4167
1307_TRT15	0.1316	0.2941	0.5
1307_TRT21	0.7105	0.5882	0.9167
1307_TRT4	0.4211	0.7647	0.8333
1307_TRT8	0.7105	0.5882	0.6667
13080_TRT6	0.3947	0.4706	0.25
13080_TRT8	0.8158	0.7059	0.9167
13081_TRT22	0.1316	0.7059	0.9167
13081_TRT24	0.1579	0.3529	0.5
13082_TRT22	0.2895	0.7059	0.9167
13082_TRT24	0.0	0.1765	0.0833
13083_TRT21	0.3158	0.2941	0.3333
13083_TRT24	0.1842	0.3529	0.0833
13083_TRT8	0.8158	0.2941	0.5
13084_TRT21	0.0789	0.0588	0.5
13084_TRT24	0.0	0.0	0.25
13084_TRT8	0.7105	0.2941	0.4167
13085_TRT21	0.0789	0.2941	0.0833
13085_TRT22	0.1316	0.7059	0.9167
13086_TRT18	0.0263	0.1765	0.25
13086_TRT21	0.0789	0.0	0.5
13086_TRT24	0.0	0.0588	0.0833
13086_TRT8	0.7105	0.5882	0.6667
13087_TRT24	0.1842	0.3529	0.4167
13087_TRT8	0.1316	0.1176	0.6667
13088_TRT20	0.2632	0.1765	0.0833
13088_TRT22	0.1316	0.7059	0.9167
13088_TRT24	0.0	0.0588	0.0833
13088_TRT8	0.7105	0.5882	0.6667
13089_TRT11	0.2632	0.4706	0.1667
13089_TRT24	0.0	0.0588	0.0833
13089_TRT6	0.3947	0.2941	0.5
1308_TRT11	0.1842	0.5882	0.0833
1308_TRT15	0.0263	0.0	0.1667
1308_TRT20	0.8684	0.8235	0.9167
1308_TRT8	0.6316	0.5882	0.6667
13090_TRT11	0.0	0.0588	0.8333
13090_TRT21	0.5263	0.3529	0.4167
13090_TRT22	0.1316	0.7059	0.9167
13090_TRT24	0.0	0.0	0.0833
13091_TRT24	0.0	0.1765	0.0833
13092_TRT11	0.1579	0.4706	0.5
13092_TRT20	0.3158	0.1765	0.9167
13092_TRT21	0.0789	0.2941	0.5
13092_TRT22	0.1316	0.7059	0.9167
13092_TRT8	0.7105	0.5882	0.6667
13093_TRT20	0.1316	0.0	0.25
13093_TRT24	0.0	0.0588	0.0833
13093_TRT8	0.7105	0.5882	0.6667
13094_TRT6	0.0	0.0588	0.0833
13095_TRT11	0.2632	0.4706	0.1667
13095_TRT22	0.1316	0.7059	0.9167
13095_TRT24	0.0	0.0588	0.0833
13096_TRT11	0.1842	0.4706	0.1667
13096_TRT22	0.1316	0.7059	0.9167
13096_TRT24	0.0	0.0588	0.0833
13096_TRT8	0.1316	0.5882	0.6667
13097_TRT18	0.1316	0.1765	0.5
13097_TRT21	0.0789	0.2941	0.75
13097_TRT22	0.1316	0.7059	0.9167
13097_TRT24	0.0	0.0588	0.0833
13097_TRT8	0.7105	0.5882	0.4167
13098_TRT18	0.2105	0.0	0.1667
13098_TRT24	0.0	0.0588	0.0833
13098_TRT8	0.3947	0.2941	0.3333
13099_TRT20	0.1316	0.0588	0.25
13099_TRT22	0.1316	0.7059	0.9167
13099_TRT24	0.0	0.0588	0.0833
13099_TRT8	0.1316	0.2941	0.5
1309_TRT12	0.8421	0.8824	1.0
1309_TRT15	0.1316	0.2941	0.3333
1309_TRT21	0.0789	0.8235	0.3333
1309_TRT22	0.1316	0.7059	0.9167
1309_TRT4	0.4211	0.7647	0.5
130_TRT11	0.7105	0.4706	0.0833
130_TRT22	0.2895	0.7059	0.9167
13100_TRT20	0.3158	0.2941	0.5
13100_TRT21	0.1316	0.2941	0.3333
13100_TRT22	0.1316	0.7059	0.9167
13100_TRT24	0.1842	0.3529	0.0833
13100_TRT6	0.7105	0.4706	0.3333
13101_TRT11	0.3947	0.4706	0.1667
13101_TRT20	0.7105	0.3529	0.1667
13101_TRT21	0.0789	0.4706	0.3333
13101_TRT22	0.1316	0.7059	0.9167
13101_TRT24	0.7105	0.3529	0.4167
13102_TRT20	0.1316	0.0588	0.25
13102_TRT21	0.1316	0.2941	0.25
13102_TRT22	0.1316	0.7059	0.9167
13103_TRT22	0.1316	0.7059	0.9167
13103_TRT5	0.2895	0.5294	0.8333
13103_TRT8	0.7105	0.5882	0.6667
13104_TRT11	0.2632	0.1765	0.1667
13104_TRT20	0.0263	0.1765	0.5
13104_TRT21	0.0263	0.2941	0.5
13104_TRT22	0.1316	0.0588	0.9167
13104_TRT24	0.0	0.0588	0.0833
13105_TRT20	0.1316	0.0588	0.25
13105_TRT21	0.1316	0.2941	0.25
13105_TRT22	0.1316	0.7059	0.9167
13105_TRT24	0.2368	0.1765	0.3333
13105_TRT8	0.7105	0.5882	0.6667
13106_TRT11	0.1579	0.4706	0.5
13106_TRT24	0.0263	0.1765	0.0833
13106_TRT6	0.0263	0.1765	0.0833
13107_TRT21	0.0789	0.4706	0.5
13107_TRT22	0.1316	0.7059	0.9167
13107_TRT8	0.7105	0.5882	0.6667
13108_TRT21	0.1316	0.1765	0.3333
13108_TRT22	0.1316	0.7059	0.9167
13108_TRT8	0.7105	0.4706	0.3333
13109_TRT18	0.1842	0.3529	0.0833
13109_TRT21	0.8158	0.2941	0.0833
13109_TRT22	0.1316	0.7059	0.9167
1310_TRT11	0.0263	0.5882	0.4167
1310_TRT12	0.6579	1.0	0.75
1310_TRT15	0.1842	0.1765	0.0833
1310_TRT22	0.1316	0.7059	0.9167
1310_TRT24	0.1053	0.2353	1.0
1310_TRT7	0.1053	0.1176	0.9167
13110_TRT21	0.1316	0.1765	0.1667
13110_TRT22	0.1316	0.7059	0.9167
13110_TRT8	0.7105	0.5882	0.6667
13111_TRT18	0.0	0.0	0.25
13111_TRT21	0.1316	0.1765	0.3333
13111_TRT22	0.1316	0.7059	0.9167
13111_TRT24	0.0263	0.1765	0.3333
13111_TRT6	0.7105	0.4706	0.5
13111_TRT8	0.3947	0.5882	0.6667
13112_TRT18	0.0	0.0588	0.0833
13112_TRT21	0.3158	0.1765	0.0833
13112_TRT22	0.1316	0.7059	0.6667
13112_TRT8	0.7105	0.5882	0.9167
13113_TRT21	0.3158	0.1765	0.0833
13114_TRT11	0.1316	0.4706	0.1667
13114_TRT22	0.1579	0.0588	0.5
13114_TRT24	0.0263	0.0	0.25
13115_TRT24	0.1842	0.1765	0.0833
13116_TRT11	0.1316	0.0	0.1667
13116_TRT20	0.0789	0.0588	0.0
13116_TRT21	0.1316	0.0	0.0
13116_TRT22	0.1316	0.7059	0.9167
13116_TRT8	0.7105	0.4706	0.4167
13117_TRT20	0.3421	0.3529	0.0833
13117_TRT21	0.0263	0.0	0.0833
13117_TRT24	0.0263	0.1765	0.0833
13118_TRT20	0.1316	0.0	0.25
13118_TRT21	0.2368	0.3529	0.0833
13118_TRT24	0.2368	0.1765	0.0833
13118_TRT8	0.1316	0.0588	0.9167
13119_TRT11	0.1316	0.4706	0.1667
13119_TRT20	0.0789	0.0588	0.1667
13119_TRT22	0.1316	0.7059	0.9167
13119_TRT24	0.7105	0.3529	0.4167
13119_TRT6	0.3947	0.2941	0.3333
1311_TRT11	0.3421	0.4706	0.4167
1311_TRT12	0.7105	1.0	0.75
1311_TRT15	0.0	0.3529	0.0833
1311_TRT20	0.8684	0.5882	0.25
1311_TRT21	0.5263	0.8235	0.75
1311_TRT4	0.7895	0.7647	0.5
1311_TRT9	0.2105	0.4118	0.5833
13120_TRT18	0.0	0.0588	0.25
13120_TRT21	0.1316	0.0	0.1667
13120_TRT6	0.0	0.1765	0.0833
13120_TRT8	0.2895	0.2941	0.5
13121_TRT11	0.0263	0.2941	0.1667
13121_TRT20	0.7105	0.3529	0.5
13121_TRT22	0.1316	0.7059	0.9167
13121_TRT24	0.7105	0.3529	0.4167
13121_TRT8	0.7105	0.5882	0.0833
13122_TRT24	0.1842	0.1765	0.4167
13122_TRT8	0.2895	0.2941	0.5
13123_TRT20	0.2632	0.1765	0.0833
13123_TRT21	0.0263	0.0	0.0833
13123_TRT24	0.3684	0.3529	0.4167
13123_TRT6	0.1316	0.1765	0.5
13123_TRT8	0.3947	0.2941	0.4167
13124_TRT20	0.1316	0.1765	0.0833
13124_TRT21	0.5	0.2941	0.5
13124_TRT22	0.1316	0.7059	0.9167
13124_TRT24	0.0263	0.1765	0.0833
13124_TRT6	0.0	0.0588	0.25
13124_TRT8	0.3947	0.1765	0.3333
13125_TRT24	0.3684	0.3529	0.0833
13125_TRT8	0.7105	0.2941	0.25
13126_TRT21	0.3947	0.5882	0.4167
13126_TRT8	0.7105	0.5882	0.6667
13127_TRT18	0.0263	0.0588	0.1667
13127_TRT21	0.8158	0.2941	0.3333
13127_TRT8	0.7105	0.5882	0.6667
13128_TRT6	0.0	0.0588	0.0833
13129_TRT11	0.2632	0.4706	0.4167
1312_TRT1	0.8158	0.2941	0.1667
1312_TRT15	0.0	0.0	0.0833
1312_TRT21	0.5263	0.8235	0.75
1312_TRT4	0.1053	0.0588	0.25
1312_TRT8	0.6316	0.7059	0.25
13130_TRT11	0.1316	0.4706	0.1667
13130_TRT21	0.0789	0.2941	0.1667
13130_TRT8	0.3947	0.2941	0.25
13131_TRT11	0.3947	0.4706	0.1667
13131_TRT24	0.3684	0.3529	0.0833
13131_TRT6	0.5263	0.0	0.25
13132_TRT11	0.2632	0.4706	0.1667
13132_TRT21	0.1316	0.2941	0.5
13132_TRT22	0.1316	0.7059	0.9167
13132_TRT24	0.0	0.1765	0.4167
13133_TRT11	0.1316	0.4706	0.0
13133_TRT21	0.5	0.2941	0.5
13133_TRT24	0.0	0.0588	0.0833
13134_TRT24	0.0	0.0	0.0833
13134_TRT8	0.3947	0.5882	0.6667
13135_TRT21	0.2895	0.2941	0.5
13136_TRT22	0.1316	0.7059	0.9167
13137_TRT11	0.0789	0.4706	0.1667
13137_TRT21	0.1316	0.0	0.0
13137_TRT22	0.1316	0.0588	0.9167
13137_TRT24	0.0263	0.0588	0.1667
13138_TRT18	0.0	0.1765	0.25
13139_TRT11	0.1579	0.1765	0.25
13139_TRT18	0.2368	0.1765	0.5
1313_TRT11	0.1316	0.0	0.0
1313_TRT15	0.0	0.0588	0.75
1313_TRT21	0.7105	0.5882	0.75
13140_TRT21	0.1316	0.2941	0.3333
13140_TRT22	0.1316	0.2941	0.9167
13141_TRT18	0.0	0.0588	0.0833
13141_TRT22	0.1316	0.7059	0.9167
13141_TRT24	0.0	0.0588	0.4167
13141_TRT8	0.1053	0.5882	0.9167
13142_TRT18	0.0263	0.2941	0.4167
13142_TRT21	0.1316	0.2941	0.5
13142_TRT22	0.1316	0.7059	0.9167
13142_TRT24	0.1842	0.1765	0.0833
13142_TRT8	0.7105	0.5882	0.6667
13143_TRT18	0.0789	0.4706	0.0833
13143_TRT21	0.5526	0.3529	0.3333
13143_TRT22	0.1316	0.7059	0.5
13143_TRT24	0.0	0.0588	0.25
13143_TRT8	0.7105	0.4706	0.5
13144_TRT21	0.0263	0.0	0.1667
13145_TRT11	0.1316	0.0588	0.25
13145_TRT18	0.0	0.0588	0.0833
13145_TRT21	0.0263	0.1765	0.0833
13145_TRT24	0.0	0.0588	0.25
13145_TRT6	0.0	0.1765	0.0833
13145_TRT8	0.3947	0.4706	0.3333
13146_TRT18	0.2368	0.3529	0.0833
13146_TRT21	0.7105	0.1765	0.0833
13146_TRT22	0.1316	0.7059	0.9167
13147_TRT21	0.1316	0.0	0.0
13147_TRT22	0.1316	0.7059	0.9167
13147_TRT24	0.7105	0.3529	0.4167
13147_TRT8	0.3947	0.2941	0.4167
13148_TRT22	0.1316	0.2941	0.0833
13148_TRT24	0.2368	0.1765	0.0833
13148_TRT8	0.7105	0.5882	0.6667
13149_TRT11	0.1316	0.5882	0.1667
13149_TRT21	0.0263	0.0	0.0
13149_TRT22	0.1316	0.7059	0.9167
13149_TRT24	0.1842	0.3529	0.4167
1314_TRT11	0.5526	0.4706	0.1667
1314_TRT15	0.0	0.1765	0.0833
1314_TRT20	0.7105	0.8235	0.9167
1314_TRT21	0.7105	0.8235	0.75
1314_TRT22	0.1316	0.7059	0.9167
1314_TRT8	0.6316	0.7059	0.25
13150_TRT22	0.1316	0.7059	0.9167
13150_TRT6	0.1579	0.0	0.5
13150_TRT8	0.7105	0.5882	0.6667
13151_TRT22	0.1316	0.7059	0.9167
13151_TRT24	0.0	0.1765	0.0833
13151_TRT8	0.7105	0.5882	0.4167
13152_TRT21	0.3158	0.4706	0.5
13152_TRT24	0.2368	0.1765	0.0833
13152_TRT8	0.3947	0.1765	0.4167
13153_TRT18	0.2368	0.3529	0.5
13153_TRT22	0.1316	0.7059	0.9167
13153_TRT24	0.4211	0.1765	0.0833
13154_TRT18	0.2368	0.3529	0.5
13154_TRT20	0.3158	0.1765	0.0833
13154_TRT21	0.1316	0.2941	0.5
13154_TRT22	0.1316	0.7059	0.9167
13154_TRT6	0.2632	0.3529	0.0833
13155_TRT11	0.1316	0.1765	0.1667
13155_TRT18	0.0263	0.1765	0.5
13155_TRT8	0.3947	0.2941	0.3333
13156_TRT21	0.8158	0.2941	0.3333
13157_TRT18	0.1316	0.0	0.1667
13157_TRT24	0.0	0.0	0.0833
13158_TRT20	0.0263	0.0	0.25
13158_TRT24	0.1842	0.1765	0.0833
13159_TRT21	0.0789	0.3529	0.5
13159_TRT22	0.1316	0.7059	0.9167
13159_TRT24	0.7105	0.3529	0.0833
13159_TRT8	0.3947	0.2941	0.3333
1315_TRT1	0.1316	0.2941	0.1667
1315_TRT12	0.7105	1.0	0.75
1315_TRT15	0.0	0.1765	0.0833
1315_TRT18	0.1053	0.4706	0.3333
13160_TRT20	0.7105	0.3529	0.4167
13160_TRT8	0.1316	0.2941	0.3333
13161_TRT11	0.1316	0.0588	0.1667
13161_TRT21	0.1316	0.2941	0.5
13161_TRT22	0.1316	0.7059	0.9167
13161_TRT8	0.3947	0.2941	0.25
13162_TRT18	0.2895	0.4706	0.5
13162_TRT22	0.1316	0.7059	0.9167
13162_TRT8	0.3947	0.2941	0.4167
13163_TRT11	0.5526	0.4706	0.1667
13163_TRT24	0.1579	0.1765	0.4167
13163_TRT8	0.1316	0.2941	0.3333
13164_TRT21	0.5526	0.4706	0.5
13164_TRT24	0.0	0.0	0.25
13164_TRT6	0.0263	0.0	0.4167
13165_TRT11	0.1316	0.4706	0.25
13165_TRT22	0.1316	0.7059	0.9167
13165_TRT8	0.3947	0.1765	0.3333
13166_TRT20	0.3421	0.3529	0.5
13166_TRT21	0.0263	0.0	0.0
13166_TRT24	0.0	0.0588	0.0833
13166_TRT6	0.1579	0.3529	0.5
13167_TRT20	0.1316	0.0588	0.5
13167_TRT21	0.0263	0.0	0.0
13167_TRT6	0.1316	0.1176	0.1667
13167_TRT8	0.3947	0.2941	0.5
13168_TRT11	0.1316	0.4706	0.1667
13168_TRT21	0.0263	0.0	0.0
13168_TRT22	0.1316	0.2941	0.25
13168_TRT24	0.5	0.1765	0.3333
13169_TRT18	0.0	0.1765	0.4167
13169_TRT22	0.1316	0.7059	0.9167
13169_TRT8	0.3947	0.1765	0.3333
1316_TRT12	0.7105	0.8824	1.0
1316_TRT20	0.1053	0.5882	1.0
1316_TRT22	0.1316	0.7059	0.9167
13170_TRT18	0.0	0.1765	0.4167
13170_TRT21	0.0263	0.0	0.0
13170_TRT24	0.3947	0.2941	0.5
13171_TRT18	0.0	0.1765	0.4167
13171_TRT21	0.0263	0.0	0.0
13171_TRT22	0.1316	0.7059	0.9167
13172_TRT18	0.0	0.1765	0.4167
13172_TRT20	0.3158	0.1765	0.0
13172_TRT21	0.0263	0.0	0.5
13172_TRT24	0.3684	0.5882	0.1667
13172_TRT8	0.3947	0.2941	0.3333
13173_TRT20	0.2895	0.1765	0.5
13173_TRT21	0.0263	0.0	0.0
13173_TRT24	0.2368	0.3529	0.4167
13173_TRT8	0.3947	0.2941	0.3333
13174_TRT22	0.2895	0.7059	0.9167
13175_TRT21	0.0263	0.0	0.0
13176_TRT20	0.1842	0.1765	0.5
13176_TRT24	0.0	0.0	0.0833
13176_TRT8	0.3947	0.2941	0.3333
13177_TRT21	0.0263	0.0588	0.25
13177_TRT22	0.2895	0.7059	0.25
13177_TRT24	0.3684	0.5882	0.1667
13178_TRT18	0.0	0.1765	0.4167
13178_TRT24	0.0	0.0	0.0833
13179_TRT20	0.0263	0.2941	0.5
13179_TRT21	0.1316	0.2353	0.5
13179_TRT6	0.1842	0.3529	0.0833
13179_TRT8	0.0789	0.4706	0.5
1317_TRT12	0.8158	1.0	0.75
1317_TRT15	0.0	0.0	0.0833
1317_TRT18	0.1053	0.1765	1.0
1317_TRT20	0.9474	0.5882	0.1667
1317_TRT22	0.1316	0.7059	0.9167
1317_TRT8	0.7105	0.5882	0.6667
13180_TRT21	0.0263	0.0	0.0
13180_TRT22	0.1316	0.7059	0.9167
13180_TRT24	0.0	0.0588	0.0833
13181_TRT21	0.0263	0.0	0.0
13181_TRT24	0.1316	0.2941	0.5
13182_TRT21	0.0263	0.0	0.0
13182_TRT22	0.1316	0.7059	0.9167
13182_TRT24	0.0263	0.1765	0.0833
13183_TRT20	0.2368	0.3529	0.4167
13183_TRT21	0.0263	0.0588	0.25
13183_TRT24	0.0263	0.1765	0.0833
13183_TRT8	0.3947	0.2941	0.3333
13184_TRT20	0.5526	0.5882	0.5
13184_TRT21	0.0263	0.0	0.25
13184_TRT22	0.1316	0.7059	0.9167
13184_TRT24	0.2368	0.1765	0.4167
13185_TRT20	0.0	0.0588	0.0833
13185_TRT21	0.0263	0.0588	0.25
13185_TRT24	0.0263	0.1765	0.0833
13185_TRT6	0.0	0.0588	0.25
13185_TRT8	0.1316	0.0	0.5
13186_TRT20	0.0263	0.0588	0.0833
13186_TRT21	0.0263	0.0588	0.25
13186_TRT6	0.1842	0.3529	0.0833
13187_TRT20	0.7105	0.3529	0.5
13187_TRT21	0.0263	0.0588	0.25
13187_TRT24	0.0263	0.1765	0.0833
13188_TRT20	0.4211	0.0588	0.1667
13188_TRT21	0.0263	0.0588	0.25
13188_TRT6	0.0	0.0588	0.0833
13188_TRT8	0.1316	0.2941	0.3333
13189_TRT18	0.0	0.0588	0.0833
13189_TRT20	0.2895	0.1765	0.0833
13189_TRT21	0.0263	0.0588	0.25
13189_TRT22	0.1316	0.7059	0.9167
13189_TRT24	0.0	0.0588	0.0833
13189_TRT8	0.3947	0.4706	0.3333
1318_TRT12	0.7105	0.8824	0.8333
1318_TRT15	0.0	0.1765	0.0833
1318_TRT18	0.1053	0.2353	0.25
1318_TRT20	0.8684	0.5882	0.9167
1318_TRT22	0.1316	0.7059	0.6667
13190_TRT11	0.3947	0.4706	0.25
13190_TRT21	0.0263	0.0588	0.25
13190_TRT22	0.1316	0.7059	0.9167
13190_TRT24	0.7105	0.3529	0.4167
13190_TRT8	0.2895	0.2941	0.5
13191_TRT21	0.0263	0.0588	0.25
13191_TRT22	0.1316	0.7059	0.6667
13191_TRT8	0.7105	0.5882	0.6667
13192_TRT11	0.7105	0.4706	0.4167
13192_TRT21	0.0263	0.0588	0.25
13192_TRT24	0.2368	0.3529	0.0833
13192_TRT6	0.1316	0.1765	0.4167
13192_TRT8	0.1053	0.5882	0.6667
13193_TRT11	0.3158	0.4706	0.1667
13193_TRT21	0.0263	0.0588	0.25
13193_TRT24	0.1842	0.3529	0.4167
13194_TRT20	0.7105	0.4706	0.5
13194_TRT21	0.0263	0.0588	0.25
13195_TRT21	0.0263	0.0588	0.25
13195_TRT24	0.0	0.1765	0.0833
13196_TRT18	0.1842	0.3529	0.0833
13196_TRT22	0.8158	0.7059	0.9167
13196_TRT24	0.7105	0.3529	0.0833
13197_TRT24	0.0263	0.0588	0.1667
13197_TRT8	0.1316	0.2941	0.3333
13198_TRT18	0.0	0.0588	0.0833
13198_TRT20	0.7105	0.2941	0.5
13198_TRT21	0.0263	0.0588	0.25
13199_TRT20	0.7105	0.3529	0.5
